dataset_name,fold,classifier,exp_type,explainer,acc_m1,acc_m2
car_eval,1,neural_network,Architecture,"('roar', 'e2e')",0.8975694444444444,"[0.9253472222222222, 0.8975694444444444, 0.9479166666666666, 0.9288194444444444, 0.9409722222222222, 0.96875, 0.9340277777777778, 0.9809027777777778, 0.9548611111111112, 0.9270833333333334]"
car_eval,1,neural_network,Architecture,"('face', 'base')",0.9548611111111112,"[0.9288194444444444, 0.9270833333333334, 0.8975694444444444, 0.9340277777777778, 0.9548611111111112, 0.9409722222222222, 0.9253472222222222, 0.9809027777777778, 0.96875, 0.9479166666666666]"
car_eval,2,neural_network,Architecture,"('roar', 'e2e')",0.9583333333333334,"[0.9253472222222222, 0.9583333333333334, 0.9392361111111112, 0.9079861111111112, 0.90625, 0.8871527777777778, 0.9236111111111112, 0.9670138888888888, 0.9583333333333334, 0.9201388888888888]"
car_eval,2,neural_network,Bootstrap,"('roar', 'e2e')",0.9565972222222222,"[0.9583333333333334, 0.9496527777777778, 0.9357638888888888, 0.9600694444444444, 0.9565972222222222, 0.9618055555555556, 0.9461805555555556, 0.9496527777777778, 0.9635416666666666, 0.9548611111111112]"
car_eval,2,neural_network,Architecture,"('face', 'base')",0.9583333333333334,"[0.9392361111111112, 0.9670138888888888, 0.9079861111111112, 0.8871527777777778, 0.9253472222222222, 0.9583333333333334, 0.9201388888888888, 0.9583333333333334, 0.9236111111111112, 0.90625]"
car_eval,2,neural_network,Bootstrap,"('dice', 'base')",0.9548611111111112,"[0.9635416666666666, 0.9600694444444444, 0.9548611111111112, 0.9357638888888888, 0.9496527777777778, 0.9461805555555556, 0.9583333333333334, 0.9496527777777778, 0.9565972222222222, 0.9618055555555556]"
car_eval,0,neural_network,Weights,"('rbr', 'e2e')",0.9340277777777778,"[0.8958333333333334, 0.9114583333333334, 0.8802083333333334, 0.8732638888888888, 0.8697916666666666, 0.8454861111111112, 0.8402777777777778, 0.8420138888888888, 0.8472222222222222, 0.9045138888888888]"
car_eval,0,neural_network,Bootstrap,"('rbr', 'e2e')",0.9670138888888888,"[0.9409722222222222, 0.9409722222222222, 0.9340277777777778, 0.9496527777777778, 0.9392361111111112, 0.9427083333333334, 0.953125, 0.9409722222222222, 0.9670138888888888, 0.9375]"
car_eval,0,neural_network,Bootstrap,"('dice', 'base')",0.9496527777777778,"[0.9427083333333334, 0.9670138888888888, 0.9496527777777778, 0.953125, 0.9340277777777778, 0.9409722222222222, 0.9375, 0.9409722222222222, 0.9392361111111112, 0.9409722222222222]"
car_eval,0,neural_network,Weights,"('dice', 'base')",0.9427083333333334,"[0.8559027777777778, 0.8923611111111112, 0.8576388888888888, 0.9045138888888888, 0.8559027777777778, 0.9010416666666666, 0.8611111111111112, 0.8802083333333334, 0.8697916666666666, 0.8680555555555556]"
car_eval,1,neural_network,Bootstrap,"('rbr', 'e2e')",0.9826388888888888,"[0.9322916666666666, 0.9184027777777778, 0.9253472222222222, 0.9288194444444444, 0.9461805555555556, 0.9826388888888888, 0.9635416666666666, 0.9496527777777778, 0.9409722222222222, 0.9409722222222222]"
car_eval,2,neural_network,Architecture,"('roar', 'e2e')",0.8871527777777778,"[0.9253472222222222, 0.9236111111111112, 0.9201388888888888, 0.9583333333333334, 0.8871527777777778, 0.9392361111111112, 0.9079861111111112, 0.90625, 0.9670138888888888, 0.9583333333333334]"
car_eval,2,neural_network,Architecture,"('dice', 'base')",0.9583333333333334,"[0.9079861111111112, 0.8871527777777778, 0.9583333333333334, 0.90625, 0.9236111111111112, 0.9201388888888888, 0.9392361111111112, 0.9583333333333334, 0.9253472222222222, 0.9670138888888888]"
car_eval,0,neural_network,Architecture,"('rbr', 'e2e')",0.9131944444444444,"[0.9409722222222222, 0.9583333333333334, 0.9704861111111112, 0.9461805555555556, 0.9322916666666666, 0.9409722222222222, 0.9131944444444444, 0.9635416666666666, 0.953125, 0.9513888888888888]"
car_eval,1,neural_network,Weights,"('rbr', 'e2e')",0.9288194444444444,"[0.84375, 0.8385416666666666, 0.8385416666666666, 0.8368055555555556, 0.8715277777777778, 0.8420138888888888, 0.8680555555555556, 0.8645833333333334, 0.8420138888888888, 0.8315972222222222]"
car_eval,1,neural_network,Bootstrap,"('dice', 'base')",0.9409722222222222,"[0.9409722222222222, 0.9409722222222222, 0.9288194444444444, 0.9496527777777778, 0.9253472222222222, 0.9184027777777778, 0.9461805555555556, 0.9322916666666666, 0.9635416666666666, 0.9826388888888888]"
car_eval,0,neural_network,Architecture,"('dice', 'base')",0.9131944444444444,"[0.9583333333333334, 0.9409722222222222, 0.9131944444444444, 0.9409722222222222, 0.953125, 0.9513888888888888, 0.9322916666666666, 0.9704861111111112, 0.9635416666666666, 0.9461805555555556]"
car_eval,1,neural_network,Weights,"('dice', 'base')",0.9826388888888888,"[0.9045138888888888, 0.9322916666666666, 0.8940972222222222, 0.9027777777777778, 0.9253472222222222, 0.8836805555555556, 0.8993055555555556, 0.9340277777777778, 0.9166666666666666, 0.90625]"
car_eval,2,neural_network,Bootstrap,"('rbr', 'e2e')",0.9357638888888888,"[0.9635416666666666, 0.9618055555555556, 0.9600694444444444, 0.9357638888888888, 0.9548611111111112, 0.9496527777777778, 0.9583333333333334, 0.9565972222222222, 0.9461805555555556, 0.9496527777777778]"
car_eval,2,neural_network,Bootstrap,"('dice', 'base')",0.9357638888888888,"[0.9496527777777778, 0.9565972222222222, 0.9583333333333334, 0.9618055555555556, 0.9461805555555556, 0.9600694444444444, 0.9635416666666666, 0.9496527777777778, 0.9357638888888888, 0.9548611111111112]"
car_eval,0,neural_network,Weights,"('rbr', 'e2e')",0.9340277777777778,"[0.8958333333333334, 0.9114583333333334, 0.8802083333333334, 0.8732638888888888, 0.8697916666666666, 0.8454861111111112, 0.8402777777777778, 0.8420138888888888, 0.8472222222222222, 0.9045138888888888]"
car_eval,2,neural_network,Weights,"('rbr', 'e2e')",0.9652777777777778,"[0.875, 0.8802083333333334, 0.8993055555555556, 0.8732638888888888, 0.9201388888888888, 0.8836805555555556, 0.8680555555555556, 0.9045138888888888, 0.8871527777777778, 0.8715277777777778]"
car_eval,0,neural_network,Weights,"('face', 'base')",0.9513888888888888,"[0.8836805555555556, 0.875, 0.9079861111111112, 0.875, 0.8784722222222222, 0.9079861111111112, 0.9097222222222222, 0.8784722222222222, 0.8836805555555556, 0.8663194444444444]"
car_eval,1,neural_network,Architecture,"('rbr', 'e2e')",0.96875,"[0.9340277777777778, 0.9409722222222222, 0.96875, 0.8975694444444444, 0.9809027777777778, 0.9270833333333334, 0.9548611111111112, 0.9479166666666666, 0.9288194444444444, 0.9253472222222222]"
car_eval,1,neural_network,Weights,"('rbr', 'e2e')",0.9375,"[0.8784722222222222, 0.8506944444444444, 0.8767361111111112, 0.875, 0.8402777777777778, 0.8628472222222222, 0.8854166666666666, 0.8559027777777778, 0.84375, 0.8420138888888888]"
car_eval,2,neural_network,Weights,"('dice', 'base')",0.9166666666666666,"[0.8368055555555556, 0.8559027777777778, 0.8246527777777778, 0.875, 0.8177083333333334, 0.8194444444444444, 0.8628472222222222, 0.8350694444444444, 0.8385416666666666, 0.8211805555555556]"
car_eval,0,neural_network,Bootstrap,"('rbr', 'e2e')",0.9427083333333334,"[0.9670138888888888, 0.9375, 0.9496527777777778, 0.9409722222222222, 0.9409722222222222, 0.953125, 0.9409722222222222, 0.9427083333333334, 0.9340277777777778, 0.9392361111111112]"
car_eval,1,neural_network,Architecture,"('dice', 'base')",0.96875,"[0.9809027777777778, 0.9288194444444444, 0.9548611111111112, 0.9340277777777778, 0.8975694444444444, 0.9479166666666666, 0.9409722222222222, 0.9270833333333334, 0.9253472222222222, 0.96875]"
car_eval,1,neural_network,Weights,"('face', 'base')",0.9322916666666666,"[0.8576388888888888, 0.8975694444444444, 0.8333333333333334, 0.8385416666666666, 0.8541666666666666, 0.8472222222222222, 0.8663194444444444, 0.8420138888888888, 0.8871527777777778, 0.8576388888888888]"
car_eval,2,neural_network,Weights,"('rbr', 'e2e')",0.9079861111111112,"[0.828125, 0.8454861111111112, 0.8246527777777778, 0.8125, 0.8107638888888888, 0.8836805555555556, 0.8385416666666666, 0.8333333333333334, 0.8385416666666666, 0.8246527777777778]"
car_eval,0,neural_network,Bootstrap,"('face', 'base')",0.9409722222222222,"[0.9496527777777778, 0.9340277777777778, 0.9409722222222222, 0.9392361111111112, 0.9375, 0.9409722222222222, 0.953125, 0.9409722222222222, 0.9670138888888888, 0.9427083333333334]"
car_eval,1,neural_network,Bootstrap,"('rbr', 'e2e')",0.9409722222222222,"[0.9253472222222222, 0.9288194444444444, 0.9826388888888888, 0.9409722222222222, 0.9461805555555556, 0.9635416666666666, 0.9496527777777778, 0.9322916666666666, 0.9184027777777778, 0.9409722222222222]"
car_eval,1,neural_network,Bootstrap,"('face', 'base')",0.9409722222222222,"[0.9635416666666666, 0.9322916666666666, 0.9461805555555556, 0.9409722222222222, 0.9409722222222222, 0.9184027777777778, 0.9826388888888888, 0.9496527777777778, 0.9288194444444444, 0.9253472222222222]"
car_eval,2,neural_network,Weights,"('face', 'base')",0.9479166666666666,"[0.9027777777777778, 0.8836805555555556, 0.8680555555555556, 0.8489583333333334, 0.9149305555555556, 0.9149305555555556, 0.9166666666666666, 0.9045138888888888, 0.8767361111111112, 0.859375]"
car_eval,2,neural_network,Bootstrap,"('rbr', 'e2e')",0.9548611111111112,"[0.9496527777777778, 0.9565972222222222, 0.9357638888888888, 0.9496527777777778, 0.9618055555555556, 0.9635416666666666, 0.9548611111111112, 0.9600694444444444, 0.9583333333333334, 0.9461805555555556]"
car_eval,0,neural_network,Architecture,"('rbr', 'e2e')",0.9635416666666666,"[0.9131944444444444, 0.9704861111111112, 0.9513888888888888, 0.9461805555555556, 0.953125, 0.9583333333333334, 0.9409722222222222, 0.9322916666666666, 0.9409722222222222, 0.9635416666666666]"
car_eval,2,neural_network,Architecture,"('rbr', 'e2e')",0.9670138888888888,"[0.9583333333333334, 0.9201388888888888, 0.8871527777777778, 0.9583333333333334, 0.90625, 0.9079861111111112, 0.9236111111111112, 0.9392361111111112, 0.9253472222222222, 0.9670138888888888]"
car_eval,0,neural_network,Architecture,"('face', 'base')",0.9513888888888888,"[0.9513888888888888, 0.953125, 0.9583333333333334, 0.9409722222222222, 0.9461805555555556, 0.9635416666666666, 0.9704861111111112, 0.9131944444444444, 0.9409722222222222, 0.9322916666666666]"
car_eval,1,neural_network,Architecture,"('rbr', 'e2e')",0.9340277777777778,"[0.96875, 0.9409722222222222, 0.9270833333333334, 0.8975694444444444, 0.9479166666666666, 0.9548611111111112, 0.9253472222222222, 0.9809027777777778, 0.9340277777777778, 0.9288194444444444]"
car_eval,2,neural_network,Bootstrap,"('face', 'base')",0.9600694444444444,"[0.9618055555555556, 0.9357638888888888, 0.9548611111111112, 0.9565972222222222, 0.9600694444444444, 0.9583333333333334, 0.9461805555555556, 0.9496527777777778, 0.9496527777777778, 0.9635416666666666]"
car_eval,2,neural_network,Architecture,"('dice', 'base')",0.90625,"[0.90625, 0.9583333333333334, 0.9079861111111112, 0.9392361111111112, 0.9253472222222222, 0.9236111111111112, 0.9670138888888888, 0.9583333333333334, 0.8871527777777778, 0.9201388888888888]"
car_eval,1,neural_network,Architecture,"('face', 'base')",0.9548611111111112,"[0.9270833333333334, 0.9409722222222222, 0.9809027777777778, 0.8975694444444444, 0.9548611111111112, 0.9288194444444444, 0.9479166666666666, 0.9340277777777778, 0.9253472222222222, 0.96875]"
car_eval,2,neural_network,Architecture,"('rbr', 'e2e')",0.9236111111111112,"[0.9583333333333334, 0.90625, 0.9201388888888888, 0.9253472222222222, 0.9392361111111112, 0.8871527777777778, 0.9583333333333334, 0.9670138888888888, 0.9079861111111112, 0.9236111111111112]"
car_eval,2,neural_network,Architecture,"('face', 'base')",0.9392361111111112,"[0.9392361111111112, 0.9201388888888888, 0.9583333333333334, 0.9253472222222222, 0.9583333333333334, 0.8871527777777778, 0.9670138888888888, 0.90625, 0.9236111111111112, 0.9079861111111112]"
wine_quality,0,neural_network,Weights,"('roar', 'e2e')",0.7506925207756233,"[0.7017543859649122, 0.7382271468144044, 0.7377654662973222, 0.7077562326869806, 0.6934441366574331, 0.7156048014773777, 0.7276084949215144, 0.7072945521698984, 0.6791320406278855, 0.7054478301015698]"
wine_quality,0,neural_network,Architecture,"('roar', 'e2e')",0.7359187442289935,"[0.7317636195752539, 0.7280701754385965, 0.7308402585410896, 0.7248384118190212, 0.7303785780240074, 0.7483841181902123, 0.7428439519852262, 0.7317636195752539, 0.7294552169898431, 0.7359187442289935]"
wine_quality,0,neural_network,Bootstrap,"('roar', 'e2e')",0.734533702677747,"[0.7308402585410896, 0.7419205909510619, 0.734533702677747, 0.7483841181902123, 0.7460757156048015, 0.7456140350877193, 0.7483841181902123, 0.7493074792243767, 0.7469990766389658, 0.7446906740535549]"
wine_quality,0,neural_network,Weights,"('dice', 'base')",0.7414589104339797,"[0.7248384118190212, 0.7280701754385965, 0.7012927054478301, 0.7220683287165282, 0.7202216066481995, 0.7225300092336103, 0.7169898430286242, 0.7322253000923361, 0.7146814404432132, 0.6999076638965835]"
wine_quality,0,neural_network,Architecture,"('dice', 'base')",0.7317636195752539,"[0.7483841181902123, 0.7317636195752539, 0.7294552169898431, 0.7359187442289935, 0.7280701754385965, 0.7308402585410896, 0.7303785780240074, 0.7248384118190212, 0.7317636195752539, 0.7428439519852262]"
wine_quality,0,neural_network,Bootstrap,"('dice', 'base')",0.7483841181902123,"[0.7469990766389658, 0.7446906740535549, 0.7483841181902123, 0.7456140350877193, 0.734533702677747, 0.7483841181902123, 0.7419205909510619, 0.7493074792243767, 0.7460757156048015, 0.7308402585410896]"
wine_quality,1,neural_network,Weights,"('roar', 'e2e')",0.7280701754385965,"[0.7336103416435826, 0.739612188365651, 0.7433056325023084, 0.7391505078485688, 0.734533702677747, 0.7188365650969529, 0.7419205909510619, 0.7382271468144044, 0.7174515235457064, 0.7008310249307479]"
wine_quality,1,neural_network,Weights,"('dice', 'base')",0.7280701754385965,"[0.73730378578024, 0.7202216066481995, 0.7169898430286242, 0.7128347183748845, 0.7506925207756233, 0.7502308402585411, 0.734533702677747, 0.7354570637119113, 0.6722068328716528, 0.7336103416435826]"
wine_quality,1,neural_network,Bootstrap,"('roar', 'e2e')",0.7580794090489381,"[0.7511542012927055, 0.7622345337026778, 0.7585410895660203, 0.7576177285318559, 0.7511542012927055, 0.7488457987072945, 0.7580794090489381, 0.760387811634349, 0.7433056325023084, 0.7530009233610342]"
wine_quality,1,neural_network,Bootstrap,"('dice', 'base')",0.7511542012927055,"[0.7585410895660203, 0.760387811634349, 0.7511542012927055, 0.7433056325023084, 0.7530009233610342, 0.7488457987072945, 0.7576177285318559, 0.7622345337026778, 0.7580794090489381, 0.7511542012927055]"
wine_quality,2,neural_network,Weights,"('roar', 'e2e')",0.7616628175519631,"[0.7496535796766743, 0.7732101616628175, 0.7404157043879908, 0.7551963048498845, 0.7362586605080832, 0.7330254041570439, 0.748729792147806, 0.7427251732101616, 0.7533487297921478, 0.7302540415704388]"
wine_quality,2,neural_network,Weights,"('dice', 'base')",0.7575057736720554,"[0.7182448036951501, 0.7399538106235566, 0.7394919168591224, 0.7182448036951501, 0.7330254041570439, 0.7293302540415705, 0.7404157043879908, 0.733487297921478, 0.7367205542725174, 0.7247113163972286]"
wine_quality,1,neural_network,Architecture,"('roar', 'e2e')",0.7331486611265005,"[0.7534626038781164, 0.7331486611265005, 0.7386888273314867, 0.7414589104339797, 0.7276084949215144, 0.7423822714681441, 0.7433056325023084, 0.7539242843951985, 0.7354570637119113, 0.7368421052631579]"
wine_quality,1,neural_network,Architecture,"('dice', 'base')",0.7386888273314867,"[0.7433056325023084, 0.7534626038781164, 0.7386888273314867, 0.7331486611265005, 0.7539242843951985, 0.7276084949215144, 0.7414589104339797, 0.7354570637119113, 0.7423822714681441, 0.7368421052631579]"
wine_quality,2,neural_network,Bootstrap,"('roar', 'e2e')",0.7547344110854504,"[0.7464203233256351, 0.7598152424942263, 0.7547344110854504, 0.7584295612009238, 0.7736720554272517, 0.7635103926096998, 0.7584295612009238, 0.7575057736720554, 0.7556581986143187, 0.7561200923787529]"
wine_quality,2,neural_network,Bootstrap,"('dice', 'base')",0.7584295612009238,"[0.7584295612009238, 0.7584295612009238, 0.7561200923787529, 0.7464203233256351, 0.7575057736720554, 0.7736720554272517, 0.7635103926096998, 0.7556581986143187, 0.7547344110854504, 0.7598152424942263]"
wine_quality,0,neural_network,Weights,"('roar', 'e2e')",0.7206832871652816,"[0.6837488457987073, 0.7012927054478301, 0.7132963988919667, 0.6791320406278855, 0.6500461680517082, 0.7105263157894737, 0.7137580794090489, 0.6814404432132964, 0.6966759002770083, 0.6620498614958449]"
wine_quality,2,neural_network,Architecture,"('roar', 'e2e')",0.7394919168591224,"[0.7616628175519631, 0.76905311778291, 0.7394919168591224, 0.7501154734411085, 0.7473441108545035, 0.7505773672055427, 0.7468822170900693, 0.7630484988452656, 0.7454965357967668, 0.7612009237875289]"
wine_quality,0,neural_network,Bootstrap,"('roar', 'e2e')",0.7419205909510619,"[0.7419205909510619, 0.7493074792243767, 0.7483841181902123, 0.734533702677747, 0.7456140350877193, 0.7469990766389658, 0.7446906740535549, 0.7308402585410896, 0.7483841181902123, 0.7460757156048015]"
wine_quality,0,neural_network,Weights,"('face', 'base')",0.721606648199446,"[0.6975992613111727, 0.6925207756232687, 0.6966759002770083, 0.6717451523545707, 0.6671283471837488, 0.7049861495844876, 0.7137580794090489, 0.7160664819944599, 0.6915974145891043, 0.6717451523545707]"
wine_quality,0,neural_network,Bootstrap,"('face', 'base')",0.734533702677747,"[0.7446906740535549, 0.7483841181902123, 0.734533702677747, 0.7419205909510619, 0.7469990766389658, 0.7308402585410896, 0.7456140350877193, 0.7483841181902123, 0.7460757156048015, 0.7493074792243767]"
wine_quality,2,neural_network,Architecture,"('dice', 'base')",0.7630484988452656,"[0.7501154734411085, 0.7468822170900693, 0.7394919168591224, 0.7616628175519631, 0.7505773672055427, 0.7454965357967668, 0.7612009237875289, 0.76905311778291, 0.7630484988452656, 0.7473441108545035]"
wine_quality,1,neural_network,Bootstrap,"('roar', 'e2e')",0.7530009233610342,"[0.760387811634349, 0.7433056325023084, 0.7576177285318559, 0.7511542012927055, 0.7488457987072945, 0.7622345337026778, 0.7585410895660203, 0.7511542012927055, 0.7580794090489381, 0.7530009233610342]"
wine_quality,1,neural_network,Bootstrap,"('face', 'base')",0.7585410895660203,"[0.7530009233610342, 0.7580794090489381, 0.7433056325023084, 0.7576177285318559, 0.7511542012927055, 0.7488457987072945, 0.760387811634349, 0.7622345337026778, 0.7511542012927055, 0.7585410895660203]"
wine_quality,1,neural_network,Weights,"('roar', 'e2e')",0.7280701754385965,"[0.739612188365651, 0.7433056325023084, 0.7391505078485688, 0.734533702677747, 0.7188365650969529, 0.7419205909510619, 0.7382271468144044, 0.7174515235457064, 0.7008310249307479, 0.73730378578024]"
wine_quality,1,neural_network,Weights,"('face', 'base')",0.7465373961218836,"[0.7331486611265005, 0.7520775623268698, 0.7229916897506925, 0.7359187442289935, 0.7142197599261311, 0.7280701754385965, 0.6615881809787627, 0.7405355493998154, 0.7331486611265005, 0.7174515235457064]"
wine_quality,0,neural_network,Architecture,"('roar', 'e2e')",0.7359187442289935,"[0.7280701754385965, 0.7317636195752539, 0.7317636195752539, 0.7308402585410896, 0.7428439519852262, 0.7483841181902123, 0.7294552169898431, 0.7303785780240074, 0.7248384118190212, 0.7359187442289935]"
wine_quality,0,neural_network,Architecture,"('face', 'base')",0.7317636195752539,"[0.7483841181902123, 0.7428439519852262, 0.7317636195752539, 0.7303785780240074, 0.7294552169898431, 0.7308402585410896, 0.7248384118190212, 0.7280701754385965, 0.7317636195752539, 0.7359187442289935]"
wine_quality,2,neural_network,Bootstrap,"('roar', 'e2e')",0.7584295612009238,"[0.7598152424942263, 0.7635103926096998, 0.7575057736720554, 0.7584295612009238, 0.7556581986143187, 0.7464203233256351, 0.7584295612009238, 0.7736720554272517, 0.7561200923787529, 0.7547344110854504]"
wine_quality,2,neural_network,Weights,"('roar', 'e2e')",0.7547344110854504,"[0.692378752886836, 0.7464203233256351, 0.7187066974595843, 0.7362586605080832, 0.7371824480369515, 0.733487297921478, 0.7422632794457275, 0.7445727482678984, 0.7482678983833718, 0.7043879907621247]"
wine_quality,2,neural_network,Bootstrap,"('face', 'base')",0.7584295612009238,"[0.7547344110854504, 0.7584295612009238, 0.7736720554272517, 0.7635103926096998, 0.7598152424942263, 0.7561200923787529, 0.7556581986143187, 0.7464203233256351, 0.7575057736720554, 0.7584295612009238]"
wine_quality,2,neural_network,Weights,"('face', 'base')",0.7653579676674365,"[0.7551963048498845, 0.7496535796766743, 0.7542725173210162, 0.7542725173210162, 0.7528868360277137, 0.7422632794457275, 0.7570438799076212, 0.7565819861431871, 0.7584295612009238, 0.7565819861431871]"
wine_quality,1,neural_network,Architecture,"('roar', 'e2e')",0.7368421052631579,"[0.7423822714681441, 0.7331486611265005, 0.7539242843951985, 0.7414589104339797, 0.7534626038781164, 0.7368421052631579, 0.7276084949215144, 0.7433056325023084, 0.7386888273314867, 0.7354570637119113]"
wine_quality,1,neural_network,Architecture,"('face', 'base')",0.7414589104339797,"[0.7354570637119113, 0.7534626038781164, 0.7433056325023084, 0.7414589104339797, 0.7423822714681441, 0.7539242843951985, 0.7368421052631579, 0.7276084949215144, 0.7386888273314867, 0.7331486611265005]"
wine_quality,0,neural_network,Weights,"('rbr', 'e2e')",0.7446906740535549,"[0.7202216066481995, 0.7174515235457064, 0.7276084949215144, 0.7349953831948292, 0.7128347183748845, 0.7303785780240074, 0.7326869806094183, 0.7359187442289935, 0.7299168975069252, 0.7174515235457064]"
wine_quality,0,neural_network,Bootstrap,"('rbr', 'e2e')",0.7483841181902123,"[0.7419205909510619, 0.7483841181902123, 0.7469990766389658, 0.734533702677747, 0.7308402585410896, 0.7493074792243767, 0.7460757156048015, 0.7483841181902123, 0.7456140350877193, 0.7446906740535549]"
wine_quality,0,neural_network,Weights,"('dice', 'base')",0.7506925207756233,"[0.7377654662973222, 0.7354570637119113, 0.724376731301939, 0.73730378578024, 0.7119113573407202, 0.7096029547553093, 0.7331486611265005, 0.7239150507848569, 0.7285318559556787, 0.7340720221606648]"
wine_quality,2,neural_network,Architecture,"('roar', 'e2e')",0.76905311778291,"[0.7473441108545035, 0.76905311778291, 0.7630484988452656, 0.7468822170900693, 0.7454965357967668, 0.7505773672055427, 0.7616628175519631, 0.7612009237875289, 0.7394919168591224, 0.7501154734411085]"
wine_quality,0,neural_network,Bootstrap,"('dice', 'base')",0.7308402585410896,"[0.7493074792243767, 0.7469990766389658, 0.7460757156048015, 0.7446906740535549, 0.7483841181902123, 0.7483841181902123, 0.7308402585410896, 0.7419205909510619, 0.734533702677747, 0.7456140350877193]"
wine_quality,2,neural_network,Architecture,"('face', 'base')",0.7468822170900693,"[0.7501154734411085, 0.7454965357967668, 0.76905311778291, 0.7468822170900693, 0.7394919168591224, 0.7616628175519631, 0.7630484988452656, 0.7473441108545035, 0.7505773672055427, 0.7612009237875289]"
wine_quality,1,neural_network,Weights,"('rbr', 'e2e')",0.7460757156048015,"[0.7405355493998154, 0.734533702677747, 0.7534626038781164, 0.7557710064635272, 0.7072945521698984, 0.7520775623268698, 0.7289935364727609, 0.7520775623268698, 0.7511542012927055, 0.752539242843952]"
wine_quality,1,neural_network,Weights,"('dice', 'base')",0.7409972299168975,"[0.7497691597414589, 0.6989843028624192, 0.6795937211449676, 0.7285318559556787, 0.7354570637119113, 0.734533702677747, 0.7285318559556787, 0.7294552169898431, 0.724376731301939, 0.7239150507848569]"
wine_quality,2,neural_network,Weights,"('rbr', 'e2e')",0.7755196304849884,"[0.715473441108545, 0.7288683602771363, 0.7542725173210162, 0.7685912240184758, 0.7454965357967668, 0.7408775981524249, 0.7099307159353349, 0.7598152424942263, 0.7524249422632795, 0.7482678983833718]"
wine_quality,0,neural_network,Architecture,"('rbr', 'e2e')",0.7317636195752539,"[0.7317636195752539, 0.7317636195752539, 0.7428439519852262, 0.7303785780240074, 0.7483841181902123, 0.7308402585410896, 0.7248384118190212, 0.7359187442289935, 0.7294552169898431, 0.7280701754385965]"
wine_quality,0,neural_network,Architecture,"('dice', 'base')",0.7248384118190212,"[0.7317636195752539, 0.7303785780240074, 0.7294552169898431, 0.7308402585410896, 0.7428439519852262, 0.7280701754385965, 0.7248384118190212, 0.7317636195752539, 0.7359187442289935, 0.7483841181902123]"
wine_quality,2,neural_network,Weights,"('dice', 'base')",0.7653579676674365,"[0.74364896073903, 0.7224018475750578, 0.7593533487297921, 0.7510392609699769, 0.725635103926097, 0.6831408775981525, 0.748729792147806, 0.7431870669745958, 0.7131639722863742, 0.7491916859122402]"
wine_quality,1,neural_network,Bootstrap,"('rbr', 'e2e')",0.7576177285318559,"[0.7576177285318559, 0.7488457987072945, 0.7580794090489381, 0.7585410895660203, 0.760387811634349, 0.7511542012927055, 0.7530009233610342, 0.7511542012927055, 0.7622345337026778, 0.7433056325023084]"
wine_quality,0,neural_network,Weights,"('rbr', 'e2e')",0.6971375807940905,"[0.6385041551246537, 0.6602031394275162, 0.6117266851338874, 0.6892890120036934, 0.6772853185595568, 0.7137580794090489, 0.7082179132040628, 0.7137580794090489, 0.6772853185595568, 0.6731301939058172]"
wine_quality,1,neural_network,Architecture,"('rbr', 'e2e')",0.7423822714681441,"[0.7331486611265005, 0.7414589104339797, 0.7534626038781164, 0.7368421052631579, 0.7386888273314867, 0.7539242843951985, 0.7433056325023084, 0.7354570637119113, 0.7423822714681441, 0.7276084949215144]"
wine_quality,1,neural_network,Bootstrap,"('dice', 'base')",0.7530009233610342,"[0.7576177285318559, 0.760387811634349, 0.7622345337026778, 0.7585410895660203, 0.7530009233610342, 0.7433056325023084, 0.7580794090489381, 0.7511542012927055, 0.7511542012927055, 0.7488457987072945]"
wine_quality,0,neural_network,Weights,"('face', 'base')",0.7534626038781164,"[0.7423822714681441, 0.716528162511542, 0.6999076638965835, 0.7151431209602955, 0.7059095106186519, 0.7229916897506925, 0.7082179132040628, 0.7248384118190212, 0.7400738688827332, 0.7160664819944599]"
wine_quality,1,neural_network,Architecture,"('dice', 'base')",0.7368421052631579,"[0.7368421052631579, 0.7331486611265005, 0.7276084949215144, 0.7386888273314867, 0.7534626038781164, 0.7354570637119113, 0.7423822714681441, 0.7414589104339797, 0.7539242843951985, 0.7433056325023084]"
wine_quality,2,neural_network,Bootstrap,"('rbr', 'e2e')",0.7635103926096998,"[0.7561200923787529, 0.7464203233256351, 0.7736720554272517, 0.7575057736720554, 0.7584295612009238, 0.7598152424942263, 0.7584295612009238, 0.7547344110854504, 0.7635103926096998, 0.7556581986143187]"
wine_quality,1,neural_network,Weights,"('rbr', 'e2e')",0.7437673130193906,"[0.7137580794090489, 0.7331486611265005, 0.7266851338873499, 0.7169898430286242, 0.734533702677747, 0.721606648199446, 0.734533702677747, 0.7239150507848569, 0.7040627885503232, 0.724376731301939]"
wine_quality,2,neural_network,Bootstrap,"('dice', 'base')",0.7575057736720554,"[0.7598152424942263, 0.7464203233256351, 0.7561200923787529, 0.7584295612009238, 0.7547344110854504, 0.7584295612009238, 0.7556581986143187, 0.7635103926096998, 0.7736720554272517, 0.7575057736720554]"
wine_quality,1,neural_network,Weights,"('face', 'base')",0.7409972299168975,"[0.7225300092336103, 0.7229916897506925, 0.7313019390581718, 0.7063711911357341, 0.7308402585410896, 0.7220683287165282, 0.7349953831948292, 0.7253000923361034, 0.734533702677747, 0.7488457987072945]"
